route_id,onestop_id,route_short_name,route_long_name,route_type,route_color,agency_name,agency_onestop_id,feed_version_id,feed_onestop_id
FS12014,r-src-12014,12014,Da Ancona a Rimini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12015B,r-src-12015b,12015B,Da Rimini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12016C,r-src2-12016c,12016C,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_29,r-src0g-29,29,Fossombrone-Isola del Piano-Monteguiduccio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_29A,r-src0s-29a,29A,Fossombrone-Montefelcino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_30,r-src1-30,30,Villa S.Martino-Cattabrighe,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_30S,r-src1u-30s,30S,Villa S.Martino-S.Marina Bassa Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_31,r-src1-31,31,Cattabrighe - Villa San Martino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_35,r-src-35,35,Marotta-Pergola,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12017B,r-src2-12017b,12017B,Da Pesaro a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12018C,r-src2-12018c,12018C,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12019,r-sr9-12019,12019,Da Pesaro a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12020,r-src2-12020,12020,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12021B,r-src2-12021b,12021B,Da Pesaro a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12022,r-src2-12022,12022,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12023B,r-src-12023b,12023B,Da Rimini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12024B,r-src-12024b,12024B,Da Ancona a Rimini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12025B,r-src2-12025b,12025B,Da Pesaro a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12026,r-src-12026,12026,Da Ancona a Rimini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12027C,r-sr9-12027c,12027C,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12027D,r-sr9-12027d,12027D,Da Pesaro a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12028B,r-src2-12028b,12028B,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12029,r-src2-12029,12029,Da Pesaro a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12030,r-sr9-12030,12030,Da S. Benedetto d.T. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12033,r-sr9-12033,12033,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12037,r-sr9uh-12037,12037,Da S. Benedetto d.T. a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12038,r-sr9-12038,12038,Da S. Benedetto d.T. a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12039,r-src4-12039,12039,Da Rimini a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12041,r-sr9-12041,12041,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12042,r-sr9-12042,12042,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12043B,r-sr9-12043b,12043B,Da Ancona a Pescara Porta Nuova,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS12044,r-sr9-12044,12044,Da Pescara Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_35A,r-src3-35a,35A,Fano-Marotta,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_36,r-src2-36,36,Mondolfo-Marotta,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_37,r-src0-37,37,Fossombrone-Pergola,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_38,r-src0q-38,38,Fratte Rosa-S.Michele al Fiume,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_39,r-src0-39,39,S.Lorenzo in Campo-Urbino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_40,r-srbcq-40,40,Ca Gallo-Auditore-Tavoleto,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_41,r-srbb-41,41,Mercatale-Belforte-Piandimeleto-Urbania-Piobbico,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_42,r-srbc-42,42,Belforte-Morciano-Rimini,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_43,r-srbb-43,43,Sestino-Belforte-Piandimeleto-Mercatale,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_44,r-srbc-44,44,Sestino-Mercatale-Pesaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_44S,r-src1-44s,44S,Cattolica-Morciano-Mercatino-M.teGrimano-M.teCerignone-Macerata F.-Sassocorvaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_45,r-srbc-45,45,Carpegna-Sassocorvaro-Montecchio-Pesaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_46,r-src1-46,46,Pesaro-Urbino Speedy,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_46R,r-src1-46r,46R,Pesaro-Urbino (Rapida),3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_46V,r-src1-46v,46V,Pesaro-Urbino (Veloce),3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_47,r-src1-47,47,Cattolica--Gradara-Tavullia-Montecchio-Urbino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_48,r-src1-48,48,Pesaro-Tavullia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_49,r-srbb-49,49,Sassocorvaro-S.Angelo in Vado-Mercatello scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_52,r-srbb-52,52,Cagli-Urbania-Piobbico scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_53,r-sr8z-53,53,Serravalle-Cagli,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_55,r-sr8zg-55,55,Apecchio- Serravalle-Massa,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_62,r-src17-62,62,Monteciccardo-S.Angelo in Lizzola-Montecchio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_63,r-src1-63,63,Pesaro-Mombaroccio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_64,r-src1-64,64,Pesaro-Montecchio-Montefabbri,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_65,r-src1-65,65,Montecchio-Saludecio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_65S,r-src1-65s,65S,Montecchio-Saludecio Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_66,r-src1d-66,66,Montelabbate-Montecchio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_66A,r-src16-66a,66A,Montelabbate-Apsella-Ripe-Farneto,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_67,r-src1-67,67,Pesaro-Petriano,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_69,r-src1-69,69,Pesaro FF.SS-Montelabbate-zona Industriale,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_72,r-src2-72,72,Barchi-S.Costanzo-Fano,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_72S,r-src3-72s,72S,Barchi-S.Costanzo-Fano Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_73,r-src0v-73,73,Montemaggiore-Calcinelli-Cartoceto,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_74S,r-src1-74s,74S,Fano-Serrungarina Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_75S,r-src0-75s,75S,Barchi-Montemaggiore-Fano Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_8,r-src0-8,8,Urbino-Scotaneto-Monteguiduccio,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_4/,r-src857-4~,4/,NAVETTA VELOCE STAZIONE FS - P.ZZA KENNEDY - P.ZZA CAVOUR,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_40,r-sr9xgx-40,40,LINEA 40  CIMITERO TAVERNELLE - SERVIZIO INTERNO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_83,r-src1-83,83,Gradara-Babbucce-Pesaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_86,r-srbc-86,86,Mercatino Conca-Morciano-Tavoleto-Ca Gallo-Urbino,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_9,r-src1-9,9,Urbino-Pallino-Montefabbri-Borgo Massano,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_99,r-src1-99,99,Fano-Pesaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_99A,r-src1-99a,99A,Fano-Muraglia-Pesaro,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_99AF,r-src1-99af,99AF,Fano-Muraglia-Pesaro Festiva,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_99S,r-src1-99s,99S,Fano-Pesaro Scolastica,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_Bis,r-src1-bis,Bis,Servizi Scolastici Extraurbani,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ADR_CD,r-src1-cd,CD,Circolare Destra Bassa Valle del Foglia,3,FFFFFF,Adriabus spa,o-src-adriabusspa,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_41,r-src85-41,41,LINEA 41  STAZIONE FS - P.ZZA UGO BASSI - GERIATRICO - PALOMBARE - STAZIONE FS,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_42,r-src85-42,42,LINEA 42  P.ZZA CAVOUR - VIA G. BRUNO - P.ZZA UGO BASSI - VIA GIOBERTI O VILLA ROMANA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_43,r-src85-43,43,LINEA 43  ANCONA - TAVERNELLE - Q2A - CAMERANENSE - VARANO O STADIO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_44,r-sr9xg-44,44,LINEA 44  ANCONA - TAVERNELLE - Q2A - PASSO VARANO - BARACCOLA SUD,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_46,r-sr9xg-46,46,LINEA 46  NAVETTA QUARTIERI NUOVI - CENTRO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_6,r-src85-6,6,LINEA 6  P.ZZA CAVOUR - BORGO RODI - REGIONE MARCHE - STAZIONE FS,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_7,r-src857-7,7,LINEA 7  P.ZZA CAVOUR - VALLE MIANO - P.ZZA CAVOUR,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_8,r-src85e-8,8,LINEA 8  P.ZZA CAVOUR - CIRCONVALLAZIONE - P.ZZA CAVOUR,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_91,r-src85-91,91,LINEA 91  P.ZZA CAVOUR- VIA ISONZO - PIETRALACROCE,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_92,r-src85-92,92,LINEA 92  P.ZZA CAVOUR - VIALE DELLA VITTORIA - PIETRALACROCE,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_93,r-sr9xu-93,93,LINEA 93  ANCONA - PIETRALACROCE - MONTACUTO - POGGIO - MASSIGNANO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_94,r-src8h-94,94,LINEA 94  ANCONA - PIETRALACROCE - PORTONOVO,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_A,r-src8-a,A,LINEA A FALCONARA - COLLEMARINO - ANCONA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_B,r-src8-b,B,M.MARCIANO-MARINA-FALCONARA-C.MARINO- ANCONA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BR1,r-sr9px-br1,BR1,ARCEVIA-CONCE-COLLE APRICO-GRANELLI-M.D'ORSA-FORNACE-F.BARLENGA-ARCEVIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BR2,r-sr9pr-br2,BR2,ARCEVIA - ZEPPALE - AVACELLI - CASTIGLIONI - OSTERIA - FONTI BARLENGA - ARCEVIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_01U09,r-sr9v8-fermo~capodarco~casabianca,,Fermo-Capodarco-Casabianca,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_02U09,r-sr9txb-linea2lgocalzecchi~ospedale~borgodiaz~carceri~lgocalzecchi,,Linea2 L.Go Calzecchi-Ospedale-Borgo Diaz-Carceri-L.Go Calzecchi,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E04,r-sr9v-fermo~valdaso~montalto,,Fermo-Val D'Aso-Montalto,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E05,r-sr9v-fermo~lidotrearchi~portosangiorgio,,Fermo-Lido Tre Archi-Porto San Giorgio,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E06,r-sr9vd-fermo~torredipalme,,Fermo-Torre Di Palme,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E07,r-sr9v-fermo~portosangiorgio,,Fermo-Porto San Giorgio,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E08,r-sr9-fermo~sanbenedetto~albaadriatica,,Fermo-San Benedetto-Alba Adriatica,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E09,r-sr9t-portosangiorgio~fermo~amandola,,Porto San Giorgio-Fermo-Amandola,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E11,r-sr9vb-santelpidiamare~cascinare~ptoselpi,,Sant'Elpidi A Mare-Cascinare-P.To S.Elpi,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E12,r-sr9t-morrovalle~fermo,,Morrovalle-Fermo,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E13,r-sr9v-fermo~portosantelpidio~civitanova,,Fermo-Porto Sant'Elpidio-Civitanova,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E14,r-sr9v-fermo~scuori~portosangiorgio,,Fermo-S.Cuori-Porto San Giorgio,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E17,r-sr9t-fermo~macerata,,Fermo-Macerata,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03E18,r-sr9t-francavilla~santelpidioamare~portosa,,Francavilla-Sant'Elpidio A Mare-Porto Sa,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03U09,r-sr9v8-linea3lgocalzecchi~sandrea~villaverde~lgocalzecchi,,Linea 3 L.Go Calzecchi-S.Andrea-Villa Verde-L.Go Calzecchi,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_03U18,r-sr9y0-serviziourbanoportoselpidio,,Servizio Urbano Porto S. Elpidio,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_04U09,r-sr9tx-linea4lgocalzecchi~villaverde~seminario~sassatelli~lgocalzecchi,,Linea 4 L.Go Calzecchi-Villa Verde-Seminario-Sassatelli-L.Go Calzecchi,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_06U09,r-sr9v81-linea6carceri~lgocalzecchi,,Linea 6 Carceri-L.Go Calzecchi,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_07E01,r-sr9t-montelparo~grottazzolina~fermo,,Montelparo-Grottazzolina-Fermo,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_08U09,r-sr9v8-linea8lgocalzecchi~capodarco~comunita,,Linea 8 L.Go Calzecchi-Capodarco-Comunita',3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_09U09,r-sr9v8-linea9lgocalzecchi~spcastiglionese~cdasalvano,,Linea 9 L.Go Calzecchi-Sp.Castiglionese-C.Da Salvano,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_10E01,r-sr9v-altidona~pedaso,,Altidona-Pedaso,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_15E01,r-sr9v-monterubbiano~portosangiorio~fermo,,Monterubbiano-Porto San Giorio-Fermo,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_16E04,r-sr9t4y-falerone~faleronestazione,,Falerone-Falerone Stazione,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_16E08,r-sr9sd-smerillo~svittoria,,Smerillo-S.Vittoria,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
TRA_16E10,r-sr9t-montegiorgio~sarnano,,Montegiorgio-Sarnano,3,,Trasfer Soc. Cons. a.r.l.,o-sr9-trasfersocconsarl,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BS1,r-src2-bs1,BS1,LINEE SUD BUCCI SNIGALLIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
ATMA_BS2,r-sr9r-bs2,BS2,LINEE VALLE DEL MISA  BUCCI SENIGALLIA,3,,Soc. Consortile A.T.M.A.,o-sr9-socconsortileatma,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
